,index,MEMBER_NO,ID,PW,NAME,MOBILE_NO,RRN,BIRTHDAY,AGE,GENDER,ISNATIVE,ADDRESS,ADDRESS_DETAIL
4296,4297,Z7904220901ST,ana@gmail.com492,894214,최재호,016-531-1252,661029-1661489,1939-08-26,74,M,N,충청남도 삼척시,가락로 (영일김면)
4297,4298,Z8453241801ST,gimjunyeong@naver.com305,608671,허서영,010-0810-2200,905760-1380308,1956-04-22,63,F,N,경기도 아산시,영통구 봉은사거리 (민지김면)
4298,4299,Z4353265611ST,jihugim@gimyunbag.com650,840646,이지연,052-474-0433,663453-2264811,1971-07-03,40,F,N,경상북도 금산군,석촌호수길
4299,4300,Z1524248281ST,tbag@hacoeseo.com473,676586,김상호,02-7166-6666,906976-1742288,1992-03-21,25,F,N,경상북도 광명시,소사구 강남대가
4300,4301,Z1644241521ST,seungmin60@daum.net94,184179,조광수,053-049-1291,646517-1789544,2000-07-21,23,F,N,광주광역시 강서구,가락624거리 (상호김면)
4301,4302,Z5644283881ST,gseo@seogimgim.com423,818379,류정훈,053-190-4933,762934-1745958,1970-02-05,52,F,N,세종특별자치시 금천구,논현712로
4302,4303,Z0662224431ST,jgim@hanmail.net928,673774,윤미숙,018-986-6460,655223-1175469,1999-07-10,29,F,N,전라남도 고양시,압구정로 (시우김마을)
4303,4304,Z5434241211ST,jiai@coebag.com33,244640,권수빈,053-604-5762,987413-1791834,1979-07-14,48,F,N,인천광역시 노원구,서초중앙길
4304,4305,Z7463263631ST,gimjeongnam@gmail.com59,245605,김민서,042-938-9759,981520-1846802,1967-08-25,55,F,N,전라북도 단양군,가락로 (정훈이마을)
4305,4306,Z7563268851ST,eunjuno@live.com735,313109,김지아,053-118-4027,707498-1385508,1943-05-13,60,F,N,세종특별자치시 금천구,도산대거리 (성수차이면)
4306,4307,Z6863210891ST,mijeongi@gmail.com499,238976,박성진,011-624-0379,809850-1668273,1968-08-01,59,F,N,강원도 증평군,팔달구 강남대0가 (민서손동)
4307,4308,Z5644271091ST,jihye20@gimi.com256,535556,최명자,010-1943-9630,937180-1456746,1966-08-26,51,F,N,제주특별자치도 용인시,석촌호수로 (준호홍면)
4308,4309,Z5904261111ST,migyeonggim@live.com968,197385,김하윤,051-991-6672,627322-2348905,1964-02-26,53,M,N,부산광역시 마포구,논현거리
4309,4310,Z0634289101ST,gyeongsug26@coecoe.com261,320356,나영일,044-548-2224,847875-1364203,1999-11-27,20,F,N,서울특별시 중구,반포대로
4310,4311,Z2843276021ST,jinho90@daum.net769,517337,박지후,010-9770-6555,804731-2105765,1990-06-23,39,F,N,충청남도 강릉시,청원구 논현951가
4311,4312,Z4953222151ST,mijeongim@yugweon.com964,736377,이서연,031-862-0638,890595-2381505,1972-03-30,48,F,N,서울특별시 영등포구,서초중앙67가
4312,4313,Z9724246311ST,coeyeongsun@hotmail.com54,553676,박서연,062-332-3510,645658-1138572,1956-02-08,70,F,N,충청북도 강릉시,논현591길 (상현최정리)
4313,4314,Z1644242181ST,coeyeongsug@live.com71,807860,홍경자,061-325-0690,881918-1224412,1984-09-28,38,M,N,부산광역시 구로구,도산대거리 (성현강읍)
4314,4315,Z8534247171ST,gyeonghyi03@dreamwiz.com886,738304,김수민,032-699-4762,729873-2333627,1931-04-24,77,M,N,경기도 고양시,석촌호수135로 (영숙안송리)
4315,4316,Z8534224541ST,gimseongho@naver.com139,750235,서영호,051-871-3278,823321-2106331,1945-06-07,64,F,N,제주특별자치도 계룡시,수지구 도산대거리
4316,4317,Z7863210371ST,ogjai@hotmail.com586,253733,김은주,042-454-9658,947686-2310774,1930-12-02,66,M,N,강원도 충주시,반포대거리 (지후김한리)
4317,4318,Z2843286361ST,kgim@jusighoesa.org237,307541,박민재,063-251-7356,905822-2139554,1984-01-30,37,M,N,충청남도 예산군,강남대130가 (은주김마을)
4318,4319,Z5714232731ST,sanghuneom@daum.net759,543232,이미영,055-670-3167,771286-1292461,1967-11-03,55,F,N,경상남도 파주시,삼성거리 (예준김김동)
4319,4320,Z4714252761ST,hi@hotmail.com731,762831,노영식,010-7052-9554,770138-2260977,1977-05-11,47,M,N,부산광역시 동구,도산대20길
4320,4321,Z6534254811ST,gimyujin@daum.net417,359640,이현지,044-747-7915,737315-1912634,1966-06-10,53,F,N,광주광역시 서구,가락로 (영희이이마을)
4321,4322,Z5534289121ST,yeongsigbag@isim.com83,401752,김미경,055-103-5370,915095-1614035,1967-08-21,58,F,N,서울특별시 금천구,선릉242로
4322,4323,Z5223283891ST,hyejingim@naver.com484,335844,최현주,032-614-0537,855454-1925683,1975-05-17,41,F,F,서울특별시 서초구,선릉로 (현우안동)
4323,4324,Z5724272361ST,djang@yuhanhoesa.net316,105586,차현정,070-4037-8912,787715-1727134,1961-03-09,55,F,N,인천광역시 도봉구,봉은사로
4324,4325,Z3663244341ST,qcoe@gmail.com178,468005,손지혜,019-092-6003,734107-1769134,1980-07-21,44,M,N,서울특별시 마포구,봉은사가
4325,4326,Z0313225761ST,vcoe@jusighoesa.com428,946481,권현숙,042-106-2437,918661-1466307,1997-08-05,29,M,N,전라북도 강릉시,석촌호수31가 (경숙김김면)
4326,4327,Z3313297901ST,yeongsuyang@yuhanhoesa.org322,712504,최유진,02-1744-7561,692942-1781200,1987-01-07,38,F,N,서울특별시 은평구,테헤란596길
4327,4328,Z6614287601ST,xryu@hotmail.com77,138928,한상훈,052-761-4642,940631-1777188,1961-04-27,56,M,N,충청남도 광명시,도산대로 (지아김읍)
4328,4329,Z3263221641ST,mo@jusighoesa.net461,271842,권명숙,032-082-3379,814858-1701443,1988-05-05,30,M,N,대구광역시 노원구,분당구 양재천44가
4329,4330,Z7324249431ST,seonghoi@honggoheo.net329,120419,권성현,054-199-6821,895024-2389048,1961-04-28,53,F,N,경상북도 파주시,봉은사로 (상훈노면)
4330,4331,Z0453273391ST,jiweon28@daum.net874,904880,안영호,062-352-1547,888948-2286513,1992-12-16,23,F,N,전라남도 여주시,가락18가
4331,4332,Z1844231121ST,yeongho84@gimhwanggim.com915,701977,안미영,016-932-6789,607282-1911993,1989-10-15,31,M,N,충청북도 부천시,역삼39로 (상철문김동)
4332,4333,Z3604244421ST,eunyeonggim@songi.net871,880493,이은경,053-750-6100,673075-2230498,1982-08-14,35,F,N,제주특별자치도 양평군,언주로
4333,4334,Z8714273341ST,jangsiu@yuhanhoesa.kr297,515784,최현준,044-097-9365,601102-1789452,1955-07-05,64,F,N,제주특별자치도 성남시,반포대0길
4334,4335,Z4414250861ST,jungsu72@hanmail.net171,748453,문영환,011-441-4481,790025-2092647,1977-07-29,43,F,N,세종특별자치시 구로구,서초중앙로 (지아김동)
4335,4336,Z9814259951ST,seojun47@hotmail.com636,137960,나지연,052-159-1822,922148-1646594,1959-09-29,67,F,N,인천광역시 북구,분당구 선릉9거리
4336,4337,Z9243299491ST,minji59@live.com336,770484,김민수,031-547-7074,932572-1818950,1934-01-14,78,F,N,경기도 양양군,강남대081거리
4337,4338,Z3033265311ST,minseo17@yu.com639,254954,김영철,063-527-9173,934923-2249159,1986-06-29,31,M,N,전라북도 고양시,영동대0길
4338,4339,Z3133244681ST,gominseog@gmail.com665,765337,김지은,042-465-4398,783100-1330840,1981-11-06,33,M,N,광주광역시 관악구,서초대로 (성민이고마을)
4339,4340,Z5353232841ST,fo@hotmail.com334,588033,엄도윤,055-548-9553,832543-1843873,1973-02-03,48,F,N,대구광역시 강동구,역삼길
4340,4341,Z4863286991ST,yunyejun@gmail.com255,354645,윤승민,053-096-1783,634275-1919987,1979-04-17,40,M,N,경기도 괴산군,영동대791가 (하윤서이리)
4341,4342,Z8343226411ST,qjang@hanmail.net261,456314,박준서,033-109-8331,696974-1776766,1950-09-22,66,M,N,광주광역시 성북구,가락거리
4342,4343,Z4463297871ST,xgim@oganggim.org569,675495,이정남,052-989-3406,729396-2256521,1973-12-12,44,M,N,강원도 횡성군,테헤란가
4343,4344,Z9724294521ST,ygim@jusighoesa.kr158,593446,김정훈,019-004-3928,772031-2201181,1931-07-14,74,F,N,부산광역시 강북구,삼성431로 (성현최이읍)
4344,4345,Z3824241751ST,hayun86@gimgim.com328,902807,황수빈,018-811-5117,616547-1486582,1976-08-03,44,F,N,부산광역시 노원구,중원구 서초대92로 (현지주동)
4345,4346,Z6714235991ST,igim@hotmail.com158,232102,최은지,055-978-9602,601870-1674050,1965-06-01,58,M,N,제주특별자치도 양주시,양재천거리 (정숙박동)
4346,4347,Z7843243201ST,zi@gmail.com191,699049,박성수,011-690-4748,804345-2196130,1939-06-08,66,M,N,제주특별자치도 부천시,역삼680길
4347,4348,Z9724240621ST,ugim@gimi.org44,338289,김건우,063-292-9051,752165-1243093,1941-11-15,61,F,F,대전광역시 서대문구,오금768길 (도현김읍)
4348,4349,Z0824266151ST,sanghyeongim@yu.org251,621419,김영자,010-1290-7887,967698-2092916,1994-06-17,22,M,N,울산광역시 중랑구,학동가 (숙자송동)
4349,4350,Z5614266421ST,gimjia@nate.com482,484844,고정순,053-242-9176,849387-2190496,1969-03-25,55,F,N,충청북도 연천군,청원구 가락거리 (정수김이리)
4350,4351,Z8114289301ST,gimminseo@gimgimcoe.kr425,647551,박지은,064-788-2157,943206-1961901,1958-07-15,72,F,N,대구광역시 관악구,압구정765로
4351,4352,Z6404223301ST,gimgyeongsug@gmail.com826,223041,한도현,052-753-6746,677064-1748420,1962-12-09,59,F,N,대전광역시 동구,강남대길
4352,4353,Z8353265391ST,eunjeong54@jusighoesa.org388,930606,이영호,041-206-7002,977744-1370629,1933-09-01,70,M,N,강원도 괴산군,봉은사가
4353,4354,Z3634276341ST,seunghyeoncoe@dreamwiz.com829,779011,김서준,051-125-3750,725484-1658193,1976-04-20,48,M,N,광주광역시 마포구,오금47로 (정수송마을)
4354,4355,Z7824298811ST,areum74@yuhanhoesa.org808,429337,홍영숙,033-944-5903,873669-1292172,1938-10-28,74,F,N,광주광역시 마포구,서북구 가락71로 (지영김이마을)
4355,4356,Z1043273451ST,ijeongnam@yu.com885,573920,김광수,054-397-6250,984184-1825195,1991-03-05,21,M,N,대구광역시 북구,도산대길
4356,4357,Z8714275191ST,jihyecoe@coei.com364,856691,홍지아,019-675-4835,629750-1818963,1954-07-22,80,M,N,경기도 시흥시,강남대13거리 (준호권주읍)
4357,4358,Z4514237321ST,ogim@live.com556,767876,배동현,053-592-9275,892639-1286748,1976-12-12,41,F,N,충청남도 과천시,논현2가
4358,4359,Z0154264131ST,jiu15@jusighoesa.net928,485620,안민지,053-258-0151,953829-1409854,1993-01-31,20,F,N,경상북도 영월군,만안구 가락가 (민수이동)
4359,4360,Z9534238721ST,ghwang@ianson.net239,998989,서영길,061-461-9904,748903-2032734,1948-03-10,64,M,N,인천광역시 구로구,도산대거리
4360,4361,Z0634272651ST,pi@coebag.kr742,678533,이경자,016-903-1957,912948-1129394,1995-08-03,23,F,N,서울특별시 도봉구,양재천93길
4361,4362,Z4744279511ST,hanseohyeon@gimgang.org154,989243,이도현,031-563-1393,795422-1800977,1971-12-18,43,F,N,광주광역시 성동구,테헤란로 (은지박동)
4362,4363,Z4534276181ST,tgim@gimjanggim.kr87,844093,김춘자,011-886-8952,709891-1612827,1978-01-20,47,F,N,경상북도 양평군,선릉971가
4363,4364,Z3623275231ST,yeweoni@sonno.kr53,562045,최서연,052-014-4898,854861-1201330,1976-07-11,48,M,N,제주특별자치도 수원시,백제고분42거리
4364,4365,Z7724272351ST,jeongsug87@nate.com599,705334,안지원,070-2504-4008,676143-1326886,1931-01-15,80,M,N,대구광역시 영등포구,양재천055로 (진호김읍)
4365,4366,Z8863226531ST,ci@hwangcoegim.com754,714222,황영진,010-8772-5723,729101-1649163,1948-09-29,71,F,N,경상남도 성남시,영동대9로 (병철안이리)
4366,4367,Z8353262591ST,igim@yuhanhoesa.kr966,417572,윤도윤,044-788-8526,951861-1925621,1944-03-22,80,F,N,광주광역시 관악구,도산대거리 (경희김면)
4367,4368,Z5824252521ST,hwangjeongsun@hongibag.com998,486725,조영길,070-1308-7163,964163-2234691,1967-04-09,53,M,N,부산광역시 서구,역삼로 (민준배김면)
4368,4369,Z2634238131ST,zgim@yu.kr464,139139,한영수,016-562-5092,931138-1112006,1986-06-09,32,M,N,울산광역시 용산구,팔달구 가락로 (수민강동)
4369,4370,Z3744210061ST,minjae89@gimi.kr934,161535,고민준,055-546-4146,788851-1950606,1980-06-06,43,F,N,경기도 단양군,역삼21길
4370,4371,Z3614233271ST,fu@daum.net220,598680,박지후,02-1427-1857,886307-1890585,1975-06-07,41,M,N,전라남도 화천군,영동대61길
4371,4372,Z9644223591ST,gimjaeho@naver.com860,956372,최예진,017-382-9002,759045-2340018,1957-09-25,66,M,N,전라북도 하남시,강남대5거리 (성현서홍리)
4372,4373,Z9373226201ST,yeonghyi95@hanmail.net776,476599,이중수,043-055-6508,736548-2310395,1944-09-10,72,F,N,경상북도 아산시,도산대거리
4373,4374,Z3624255131ST,baegyejin@gimgweonhan.com110,462637,이영미,063-733-9118,831331-1325751,1977-05-25,49,F,N,세종특별자치시 동대문구,영동대51거리 (동현유이면)
4374,4375,Z1634210391ST,dohyeon76@naver.com384,641701,김옥순,02-1576-3891,791455-1717888,1998-02-16,26,M,N,경상북도 청주시,가락32로
4375,4376,Z5813262051ST,nocunja@yu.com869,549259,서승현,055-728-2228,925246-1202441,1966-03-19,59,M,N,전라북도 인제군,영동대길 (우진장읍)
4376,4377,Z4724289651ST,ogim@yu.kr505,426715,강현준,017-292-1602,843837-2281079,1971-11-19,48,M,N,제주특별자치도 예산군,도산대202길 (영순김유면)
4377,4378,Z7524240311ST,ni@jusighoesa.com810,206805,김영일,051-608-0484,939297-2380817,1963-08-22,59,M,N,충청남도 성남시,소사구 석촌호수가 (성민이리)
4378,4379,Z3953232331ST,kgim@gmail.com705,835493,박준혁,054-230-1624,728042-1219869,1974-06-27,47,F,N,부산광역시 영등포구,수정구 석촌호수197가 (은정이읍)
4379,4380,Z7863240131ST,yeongsug16@seogimi.com106,547220,박도윤,061-657-7813,730661-1389719,1934-11-21,61,F,N,경기도 서산시,언주로
4380,4381,Z7234254701ST,pgim@daum.net78,269801,조지훈,033-907-1582,780867-2245653,1967-05-02,50,F,N,대구광역시 노원구,잠실58길 (미정송면)
4381,4382,Z9213274821ST,gyeongja27@yuhanhoesa.kr954,256648,박영미,064-731-9716,797211-1979146,1951-01-03,61,F,N,전라북도 군포시,강남대1길
4382,4383,Z3434274631ST,yunujin@yuhanhoesa.kr46,335607,김현주,042-082-0265,831147-1689951,1971-01-04,41,M,N,경상남도 고양시,백제고분548로 (지우박박마을)
4383,4384,Z0133284201ST,tjeon@jusighoesa.com880,151942,김정순,053-189-8742,974646-1355324,1998-12-29,22,M,N,제주특별자치도 과천시,잠실9길
4384,4385,Z0714278971ST,yujin06@ibag.kr926,969621,김영미,018-177-0602,791656-1857067,1995-10-30,29,F,N,광주광역시 동작구,백제고분002거리 (순옥박마을)
4385,4386,Z8763293701ST,areum88@naver.com246,235798,노명숙,031-105-3177,739563-1194866,1938-10-10,79,F,N,서울특별시 중랑구,백제고분거리
4386,4387,Z8424244731ST,yunseo00@ju.net292,816330,한서윤,041-230-0550,958885-2230264,1954-05-18,80,M,N,인천광역시 강서구,서북구 잠실1길
4387,4388,Z8724216781ST,sujin98@naver.com605,861458,이준혁,063-350-9036,955706-1728042,1955-06-26,61,M,N,서울특별시 구로구,반포대2로 (예원박이읍)
4388,4389,Z5434298341ST,ihyejin@yuhanhoesa.com600,888660,안지은,063-437-2087,849007-2066700,1973-08-17,41,F,N,강원도 단양군,강남대가 (정희김박읍)
4389,4390,Z6314215891ST,ggim@yu.com60,232474,김영길,041-523-3657,716478-2279913,1968-06-20,52,F,N,광주광역시 동작구,선릉길
4390,4391,Z8624211261ST,ogim@daum.net467,812566,이보람,044-972-4091,637217-1293511,1956-08-29,63,M,N,대구광역시 강서구,영동대981로 (윤서이김면)
4391,4392,Z8704227361ST,gangminsu@yu.net6,650021,강중수,010-4539-8486,693366-1340782,1943-10-26,60,F,N,전라남도 수원시,양재천가 (승현이마을)
4392,4393,Z7534273491ST,gimjiyeon@hotmail.com640,627705,이예원,052-675-8104,851912-1144986,1930-11-12,70,F,N,경상북도 옥천군,서초대784거리 (영숙박박동)
4393,4394,Z4814263481ST,ryuseungmin@gmail.com129,532311,김서연,019-084-7988,908130-1533476,1978-04-24,44,M,N,대전광역시 성동구,서원구 학동88길
4394,4395,Z2134269901ST,gimseohyeon@yu.com873,363271,김민지,041-331-6028,789921-1316689,1990-01-27,37,M,N,충청북도 동해시,언주가
4395,4396,Z7644243651ST,gimujin@nami.kr18,439289,박승현,052-239-0565,867880-1338044,1941-04-27,77,M,N,광주광역시 서대문구,선릉길
4396,4397,Z9313280471ST,seonghyeon83@yu.com349,943978,전준서,02-2019-3430,849114-2183845,1943-11-30,70,F,N,경기도 인제군,압구정거리 (승현심동)
4397,4398,Z2143232921ST,seoyunjeong@naver.com958,365023,김진우,032-077-8206,746075-1659567,1988-11-11,34,M,N,충청남도 원주시,가락로 (선영김김읍)
4398,4399,Z4644272561ST,sbag@gimgimsong.com71,269210,김옥자,011-313-0237,922848-1295736,1977-06-24,43,F,N,인천광역시 동작구,가락로
4399,4400,Z7163257241ST,kcoe@hanmail.net886,840091,송영길,053-838-3190,848767-1521831,1962-06-23,55,F,N,경기도 고양시,석촌호수길 (영길김동)
4400,4401,Z0814283061ST,igyeongja@gimhwanggim.kr528,102077,최주원,070-0754-1240,916658-2322179,1996-10-04,21,M,N,충청북도 홍성군,백제고분가 (준서한리)
4401,4402,Z1514292541ST,imijeong@hotmail.com852,363845,강경수,064-790-8779,758092-2050562,1996-11-20,20,M,N,경기도 공주시,강남대로 (은경윤면)
4402,4403,Z5604249631ST,gyeonghyi86@live.com379,881447,김도현,018-008-1939,602357-1998909,1965-04-26,58,F,N,충청북도 의왕시,언주0가 (민석박리)
4403,4404,Z3514213711ST,iseohyeon@gimhwanggim.com909,963144,박아름,062-818-8227,699437-1577891,1979-05-13,42,M,N,부산광역시 송파구,봉은사거리 (성훈류동)
4404,4405,Z4714258231ST,hyeonjijang@hotmail.com36,619462,황현숙,042-936-4194,866912-1910039,1971-05-10,41,M,N,서울특별시 양천구,삼성거리
4405,4406,Z3724265951ST,sanghoyun@dreamwiz.com932,953367,이상호,053-547-3553,656671-1719506,1976-01-17,48,M,N,대전광역시 영등포구,역삼거리
4406,4407,Z5434249581ST,seoyeon91@gweongimgang.com618,416670,이영환,019-470-1534,615388-2013423,1979-06-04,49,F,N,인천광역시 관악구,언주길 (경수박송면)
4407,4408,Z1243212211ST,subin63@gmail.com993,671219,윤우진,063-096-5755,862943-1478452,1992-10-14,23,F,N,인천광역시 중랑구,도산대거리 (정숙김읍)
4408,4409,Z7604245481ST,sanghoson@daum.net572,125199,김상철,042-080-4961,691458-2295569,1937-03-22,70,F,N,울산광역시 광진구,테헤란길
4409,4410,Z3363283231ST,ybag@daum.net286,260029,심영순,063-806-9778,797256-1408392,1975-02-02,49,M,N,충청남도 부여군,압구정20가
4410,4411,Z8434247881ST,yeongceoli@gimii.com626,508825,윤미영,044-551-8727,912810-1931743,1942-05-31,78,M,F,서울특별시 금천구,오금998가 (건우박면)
4411,4412,Z4314257501ST,yeongceol95@yuhanhoesa.net690,822829,송성진,055-526-3548,802897-2164782,1978-06-28,45,M,N,서울특별시 서구,압구정로
4412,4413,Z4544276501ST,minjigim@naver.com504,654898,이하은,053-338-6227,738741-2091612,1979-08-07,46,M,N,전라남도 단양군,백제고분296가
